24	35	59	58.73726272583008	1	6	1	9	4	1	4	3	4	0
33	4	37	37.75067138671875	0	1	1	7	4	4	4	9	4	0
44	48	92	91.54365539550781	1	6	6	5	5	5	1	1	4	0
11	63	74	73.4613037109375	0	6	5	1	1	1	4	4	4	0
5	25	30	30.40308380126953	1	1	9	4	4	4	4	4	4	0
4	10	14	14.2064790725708	1	9	4	4	7	7	9	4	7	0
30	45	75	74.78292846679688	1	6	5	5	1	1	4	4	3	0
27	53	80	79.8499984741211	1	6	5	5	5	5	1	1	1	0
44	17	61	61.0502815246582	1	6	1	4	9	4	4	4	4	0
51	40	91	90.5665283203125	1	6	6	5	5	1	1	1	4	0
53	47	100	100.01319885253906	1	6	6	6	5	5	1	1	1	0
34	27	61	61.0502815246582	1	6	1	4	9	4	4	4	4	0
53	7	60	61.50612258911133	0	6	1	7	4	4	3	7	4	0
35	0	35	35.649253845214844	0	1	7	1	4	4	9	4	4	0
10	7	17	16.037622451782227	0	9	4	4	4	4	4	7	9	0
24	40	64	64.21210479736328	1	6	1	4	4	4	4	7	7	0
56	47	103	103.65980529785156	0	6	6	6	6	1	1	1	4	0
29	43	72	71.90982055664062	1	6	5	1	1	4	4	4	3	0
37	8	45	45.26017761230469	1	5	1	1	7	4	7	7	7	0
50	56	106	105.60424041748047	1	6	6	6	6	5	1	1	1	0
26	10	36	35.857791900634766	1	1	4	4	4	4	4	9	4	0
19	26	45	44.502891540527344	1	5	1	4	4	4	4	7	7	0
57	29	86	86.39044189453125	1	6	6	1	1	1	1	4	4	0
49	4	53	52.97080612182617	1	5	5	1	1	1	4	1	7	0
41	15	56	55.465248107910156	0	5	5	5	1	1	1	4	4	0
47	30	77	76.82996368408203	1	6	5	5	1	1	1	1	4	0
45	62	107	107.21170043945312	1	6	6	6	6	5	5	5	1	0
34	33	67	67.4448013305664	1	6	1	1	4	4	4	4	4	0
1	41	42	41.958316802978516	1	5	1	7	4	7	7	7	7	0
58	11	69	68.72927856445312	1	6	1	1	1	4	4	4	7	0
25	63	88	87.66771697998047	1	6	6	1	5	1	1	4	4	0
39	9	48	48.45197677612305	1	5	1	1	1	4	4	4	4	0
5	57	62	62.760318756103516	0	6	1	4	7	4	4	3	7	0
27	63	90	89.88591766357422	1	6	6	5	1	1	1	1	1	0
16	19	35	35.2003288269043	1	1	7	1	4	7	7	7	7	0
3	18	21	21.430919647216797	1	7	4	4	7	9	4	7	9	0
50	24	74	73.4613037109375	0	6	5	1	1	1	4	4	4	0
42	34	76	74.9621353149414	0	6	5	5	1	1	4	4	7	0
33	45	78	78.04680633544922	1	6	5	5	5	1	1	4	1	0
24	62	86	86.22412109375	1	6	6	1	1	1	4	1	4	0
30	34	64	63.91200637817383	1	6	1	4	4	4	4	3	7	0
21	31	52	51.930850982666016	1	5	5	1	1	1	4	7	7	0
19	7	26	26.45870018005371	1	1	9	7	4	7	9	7	4	0
5	29	34	35.01606750488281	0	1	7	1	4	7	7	7	3	0
7	60	67	67.6803207397461	0	6	1	1	4	1	7	4	3	0
17	17	34	34.6347770690918	0	1	7	1	7	4	7	9	4	0
11	58	69	68.72927856445312	1	6	1	1	1	4	4	4	7	0
7	8	15	14.991620063781738	1	9	4	4	4	7	9	7	4	0
44	60	104	104.18417358398438	1	6	6	6	6	1	1	1	1	0
58	13	71	71.27803802490234	1	6	5	1	4	1	4	3	4	0
40	53	93	92.97675323486328	1	6	6	5	5	5	5	1	1	0
44	44	88	88.43405151367188	1	6	6	5	1	1	4	1	4	0
18	33	51	50.210445404052734	0	5	5	1	1	7	4	4	9	0
36	59	95	95.0095443725586	1	6	6	6	1	1	4	4	4	0
6	16	22	21.860370635986328	1	4	9	4	4	4	9	7	7	0
20	17	37	37.365447998046875	1	1	1	9	1	4	4	7	7	0
49	34	83	82.85728454589844	1	6	6	1	1	7	4	4	3	0
63	55	118	118.93103790283203	0	6	6	6	6	6	6	6	5	0
44	38	82	82.5615005493164	0	6	6	1	1	7	4	3	4	0
26	46	72	71.41683197021484	0	6	5	1	1	4	7	4	3	0
61	50	111	111.31944274902344	1	6	6	6	6	6	5	1	5	0
51	54	105	105.0955810546875	1	6	6	6	6	1	5	1	1	0
41	39	80	79.8499984741211	1	6	5	5	5	5	1	1	1	0
18	44	62	62.481571197509766	1	6	1	4	7	4	7	3	4	0
57	43	100	100.01319885253906	1	6	6	6	5	5	1	1	1	0
3	32	35	35.097328186035156	1	1	7	1	4	7	7	4	9	0
37	54	91	91.13569641113281	1	6	6	5	5	1	1	1	1	0
44	30	74	74.31834411621094	1	6	5	1	1	1	1	4	4	0
3	1	4	5.072426795959473	0	9	9	9	9	7	7	7	9	0
42	33	75	74.31834411621094	0	6	5	1	1	1	1	4	4	0
57	41	98	97.79972839355469	1	6	6	6	1	5	1	1	4	0
58	56	114	113.63023376464844	1	6	6	6	6	6	6	1	1	0
40	7	47	47.414302825927734	1	5	1	1	4	1	7	7	4	0
21	44	65	65.773193359375	0	6	1	1	7	4	4	7	7	0
14	2	16	15.153573036193848	0	9	4	4	4	7	7	9	4	0
11	62	73	72.80799102783203	1	6	5	1	1	4	1	4	3	0
18	46	64	64.20193481445312	1	6	1	4	4	4	4	3	4	0
38	50	88	87.70333862304688	1	6	6	5	1	1	4	4	4	0
47	54	101	100.82661437988281	1	6	6	6	5	5	5	1	1	0
20	24	44	43.99992752075195	1	5	1	4	4	4	3	7	4	0
57	21	78	78.13285064697266	1	6	5	5	5	1	1	1	4	0
7	48	55	54.6182975769043	1	5	5	5	1	1	4	4	4	0
61	59	120	122.6434555053711	0	6	6	6	6	6	6	6	6	0
20	44	64	64.4982681274414	1	6	1	1	9	4	1	4	3	0
20	63	83	83.36392974853516	1	6	6	1	1	4	7	4	7	0
31	63	94	94.22242736816406	1	6	6	6	1	1	4	3	4	0
24	39	63	63.45140075683594	1	6	1	4	4	7	4	3	4	0
37	55	92	92.11227416992188	1	6	6	5	5	5	1	1	1	0
11	21	32	33.01435470581055	0	1	7	4	4	7	3	7	4	0
5	56	61	61.98695373535156	0	6	1	7	4	4	7	7	4	0
31	7	38	38.606727600097656	0	1	1	7	1	7	7	4	3	0
53	54	107	107.21170043945312	1	6	6	6	6	5	5	5	1	0
33	28	61	61.950843811035156	0	6	1	4	3	4	4	7	7	0
39	30	69	69.7435531616211	0	6	1	1	1	1	4	7	4	0
5	46	51	50.70750045776367	1	5	5	1	1	4	4	7	3	0
17	54	71	70.74388885498047	1	6	5	1	4	4	4	4	4	0
44	0	44	44.07430648803711	1	5	1	4	4	4	7	7	7	0
41	47	88	88.43405151367188	1	6	6	5	1	1	4	1	4	0
25	0	25	24.721271514892578	1	1	9	9	4	4	4	9	7	0
32	5	37	37.80210876464844	0	1	1	7	4	4	4	3	7	0
33	58	91	90.5665283203125	1	6	6	5	5	1	1	1	4	0
47	59	106	106.48978424072266	1	6	6	6	6	5	5	1	1	0
55	57	112	112.1521987915039	1	6	6	6	6	6	5	5	5	0
59	56	115	114.80062103271484	1	6	6	6	6	6	6	5	1	0
9	3	12	12.370123863220215	1	9	4	7	7	9	4	7	9	0
55	34	89	88.61251831054688	1	6	6	5	1	1	1	4	4	0
20	19	39	39.71110916137695	0	1	1	4	1	3	7	4	4	0
34	12	46	46.149024963378906	1	5	1	1	4	4	3	4	7	0
43	4	47	47.11277389526367	1	5	1	1	4	4	4	4	4	0
34	28	62	62.80387496948242	0	6	1	4	7	4	7	7	4	0
11	41	52	51.49076461791992	0	5	5	1	1	4	4	4	4	0
15	34	49	48.70034408569336	1	5	1	1	1	4	1	7	7	0
42	57	99	99.00066375732422	1	6	6	6	5	1	1	1	1	0
63	12	75	74.9621353149414	1	6	5	5	1	1	4	4	7	0
1	40	41	40.958560943603516	1	5	1	7	3	4	4	9	4	0
5	58	63	63.524757385253906	0	6	1	4	4	4	3	7	4	0
60	22	82	82.40300750732422	1	6	6	1	1	3	4	4	4	0
56	5	61	61.0502815246582	1	6	1	4	9	4	4	4	4	0
6	23	29	29.076156616210938	1	1	9	4	4	4	7	9	4	0
60	13	73	73.4613037109375	1	6	5	1	1	1	4	4	4	0
46	29	75	75.23294830322266	1	6	5	5	1	1	4	4	4	0
30	63	93	92.97675323486328	1	6	6	5	5	5	5	1	1	0
19	19	38	38.309139251708984	1	1	1	7	4	4	4	4	7	0
54	49	103	103.43598175048828	1	6	6	6	6	1	1	4	1	0
57	48	105	105.0955810546875	1	6	6	6	6	1	5	1	1	0
4	54	58	57.87876510620117	1	6	1	9	4	4	4	4	4	0
43	22	65	65.18301391601562	1	6	1	1	7	4	3	4	7	0
4	9	13	13.515130996704102	0	9	4	4	7	9	7	4	9	0
63	37	100	100.01319885253906	1	6	6	6	5	5	1	1	1	0
32	50	82	81.9957046508789	1	6	6	1	4	4	4	4	4	0
59	38	97	96.75394439697266	1	6	6	6	1	1	1	1	4	0
40	25	65	65.51976776123047	0	6	1	1	7	4	7	7	4	0
32	16	48	47.91228103637695	1	5	1	1	1	7	4	4	4	0
63	53	116	117.71304321289062	0	6	6	6	6	6	6	6	1	0
29	10	39	39.204837799072266	1	1	1	4	4	4	4	7	7	0
36	20	56	56.55712127685547	0	6	1	9	4	4	4	9	4	0
42	41	83	83.0477066040039	1	6	6	1	1	7	4	4	7	0
19	62	81	81.24772644042969	1	6	6	1	4	4	4	3	4	0
28	37	65	65.75540161132812	0	6	1	1	7	4	4	3	4	0
30	48	78	77.40084838867188	0	6	5	5	5	1	1	4	4	0
33	57	90	89.88591766357422	1	6	6	5	1	1	1	1	1	0
36	48	84	84.18573760986328	1	6	6	1	1	4	4	4	4	0
53	51	104	104.18417358398438	1	6	6	6	6	1	1	1	1	0
51	14	65	65.24158477783203	1	6	1	1	7	4	7	7	7	0
6	29	35	35.9080696105957	0	1	4	4	4	4	4	3	7	0
28	5	33	34.06740188598633	0	1	7	4	4	4	4	7	7	0
35	48	83	82.85728454589844	1	6	6	1	1	7	4	4	3	0
56	41	97	96.75394439697266	1	6	6	6	1	1	1	1	4	0
12	22	34	34.89894104003906	0	1	4	4	7	4	3	7	4	0
54	22	76	76.10737609863281	1	6	5	5	1	1	1	4	4	0
48	39	87	87.37834167480469	1	6	6	1	5	1	4	4	1	0
33	56	89	88.61251831054688	1	6	6	5	1	1	1	4	4	0
38	59	97	96.75394439697266	1	6	6	6	1	1	1	1	4	0
36	42	78	77.40084838867188	0	6	5	5	5	1	1	4	4	0
10	60	70	70.0726547241211	1	6	1	1	1	1	4	4	4	0
58	38	96	96.04151153564453	1	6	6	6	1	1	1	4	4	0
21	28	49	48.989601135253906	1	5	5	1	4	4	3	4	7	0
45	43	88	88.43405151367188	1	6	6	5	1	1	4	1	4	0
27	54	81	80.9058609008789	1	6	6	1	4	4	7	4	3	0
16	53	69	69.44207763671875	1	6	1	1	1	4	1	4	3	0
63	6	69	69.6336441040039	0	6	1	1	1	1	7	4	4	0
22	32	54	53.55187225341797	1	5	5	5	1	4	4	4	4	0
14	29	43	43.22928237915039	1	5	1	4	4	3	4	7	3	0
47	35	82	81.9957046508789	1	6	6	1	4	4	4	4	4	0
36	17	53	53.08250427246094	1	5	5	5	1	4	4	4	3	0
12	52	64	63.863948822021484	1	6	1	1	9	4	4	4	4	0
44	49	93	92.97675323486328	1	6	6	5	5	5	5	1	1	0
48	38	86	85.9852066040039	1	6	6	1	1	1	1	4	3	0
59	3	62	62.15235900878906	1	6	1	4	3	4	4	4	3	0
1	14	15	14.991620063781738	1	9	4	4	4	7	9	7	4	0
47	33	80	79.8499984741211	1	6	5	5	5	5	1	1	1	0
32	7	39	39.08456039428711	1	5	4	4	4	9	4	7	7	0
5	4	9	10.368542671203613	0	9	7	7	7	9	4	7	9	0
24	41	65	65.1122055053711	1	6	1	1	3	4	4	4	7	0
23	2	25	24.721271514892578	1	1	9	9	4	4	4	9	7	0
45	45	90	90.4546127319336	1	6	6	5	5	1	1	4	1	0
40	54	94	94.3113784790039	1	6	6	6	1	1	7	4	4	0
33	41	74	74.0648193359375	1	6	5	1	1	1	1	4	7	0
41	28	69	69.6336441040039	0	6	1	1	1	1	7	4	4	0
50	8	58	57.87876510620117	1	6	1	9	4	4	4	4	4	0
6	12	18	18.457670211791992	1	9	1	4	7	7	7	7	7	0
26	1	27	26.565269470214844	1	1	9	7	4	7	7	7	9	0
60	21	81	81.53202819824219	0	6	6	1	4	4	4	4	3	0
15	44	59	60.31496047973633	0	6	1	7	7	4	7	3	4	0
21	58	79	78.763427734375	1	6	5	5	5	1	1	1	1	0
51	3	54	53.55187225341797	1	5	5	5	1	4	4	4	4	0
58	34	92	91.13569641113281	0	6	6	5	5	1	1	1	1	0
35	42	77	76.10737609863281	0	6	5	5	1	1	1	4	4	0
13	12	25	25.860084533691406	0	1	9	7	7	7	7	7	7	0
62	63	125	122.6434555053711	0	6	6	6	6	6	6	6	6	0
24	37	61	61.0502815246582	1	6	1	4	9	4	4	4	4	0
6	40	46	45.80291748046875	1	5	1	1	4	7	4	7	3	0
25	38	63	63.45140075683594	1	6	1	4	4	7	4	3	4	0
20	18	38	38.53349685668945	0	1	1	7	4	4	4	4	4	0
40	39	79	78.763427734375	1	6	5	5	5	1	1	1	1	0
14	13	27	27.186403274536133	1	1	9	7	4	4	7	9	7	0
30	31	61	60.524658203125	1	6	1	4	9	4	4	4	3	0
2	33	35	35.338226318359375	1	1	7	1	4	7	4	9	4	0
25	48	73	72.89962005615234	1	6	5	1	1	4	1	7	4	0
6	50	56	55.465248107910156	0	5	5	5	1	1	1	4	4	0
32	38	70	70.08898162841797	1	6	5	1	4	4	4	3	4	0
20	9	29	29.1712646484375	1	1	9	4	4	4	7	7	3	0
19	5	24	24.438682556152344	1	1	9	9	4	4	7	9	4	0
16	60	76	75.89103698730469	1	6	5	5	1	1	4	4	1	0
51	5	56	56.73988723754883	0	6	1	9	4	4	4	3	7	0
34	16	50	49.45413589477539	0	5	5	1	4	4	4	7	7	0
33	37	70	70.4715576171875	1	6	5	1	4	4	4	4	7	0
18	6	24	24.18781280517578	1	1	9	9	4	4	9	7	4	0
45	19	64	63.863948822021484	1	6	1	1	9	4	4	4	4	0
38	3	41	41.188751220703125	1	5	1	7	7	4	9	4	7	0
30	17	47	47.11277389526367	1	5	1	1	4	4	4	4	4	0
56	27	83	82.85728454589844	1	6	6	1	1	7	4	4	3	0
1	62	63	63.524757385253906	0	6	1	4	4	4	3	7	4	0
4	24	28	28.247848510742188	1	1	9	4	4	7	9	4	7	0
60	52	112	112.1521987915039	1	6	6	6	6	6	5	5	5	0
52	36	88	88.43405151367188	1	6	6	5	1	1	4	1	4	0
5	50	55	54.6182975769043	1	5	5	5	1	1	4	4	4	0
5	60	65	65.773193359375	0	6	1	1	7	4	4	7	7	0
10	5	15	14.991620063781738	1	9	4	4	4	7	9	7	4	0
19	42	61	61.50612258911133	0	6	1	7	4	4	3	7	4	0
39	23	62	62.78156661987305	0	6	1	4	4	3	4	7	7	0
41	20	61	61.61460876464844	0	6	1	4	3	4	4	3	7	0
9	45	54	53.55187225341797	1	5	5	5	1	4	4	4	4	0
4	27	31	30.73248291015625	1	1	9	4	1	4	7	9	4	0
55	25	80	80.54801177978516	0	6	6	1	4	7	4	4	3	0
50	9	59	59.15398406982422	1	6	1	9	1	4	7	4	3	0
63	10	73	72.99817657470703	1	6	5	1	1	1	7	4	4	0
18	43	61	60.744937896728516	1	6	1	4	9	4	4	4	7	0
31	12	43	43.1683349609375	1	5	1	4	7	4	7	3	4	0
46	19	65	65.18301391601562	1	6	1	1	7	4	3	4	7	0
50	51	101	100.01319885253906	0	6	6	6	5	5	1	1	1	0
22	43	65	65.1122055053711	1	6	1	1	3	4	4	4	7	0
29	61	90	90.4546127319336	1	6	6	5	5	1	1	4	1	0
39	15	54	54.2719612121582	1	5	5	5	1	1	4	7	4	0
28	44	72	72.089599609375	1	6	5	1	1	4	4	4	7	0
31	61	92	92.11227416992188	1	6	6	5	5	5	1	1	1	0
50	2	52	51.227455139160156	0	5	5	1	1	4	4	4	7	0
6	27	33	33.44905471801758	1	1	7	4	4	4	7	3	7	0
53	12	65	65.94863891601562	0	6	1	1	7	4	4	4	3	0
24	61	85	85.0594253540039	1	6	6	1	1	1	4	4	3	0
9	37	46	46.14159393310547	1	5	1	1	4	4	7	7	7	0
45	5	50	50.54683303833008	0	5	5	1	1	7	4	7	4	0
48	48	96	96.04151153564453	1	6	6	6	1	1	1	4	4	0
18	58	76	75.50225830078125	1	6	5	1	5	1	4	1	4	0
18	24	42	41.63256072998047	1	5	1	7	7	4	7	3	4	0
53	5	58	58.91181182861328	0	6	1	9	1	4	7	7	7	0
7	17	24	24.438682556152344	1	1	9	9	4	4	7	9	4	0
0	10	10	10.567564010620117	0	9	7	7	7	9	4	9	4	0
40	59	99	99.00066375732422	1	6	6	6	5	1	1	1	1	0
9	43	52	51.49076461791992	0	5	5	1	1	4	4	4	4	0
34	6	40	39.93412399291992	1	5	4	4	4	4	9	4	7	0
60	27	87	87.10740661621094	1	6	6	1	1	1	1	1	4	0
25	40	65	65.39022064208984	1	6	1	1	3	4	4	4	4	0
43	0	43	42.55020523071289	1	5	1	7	4	4	4	9	7	0
55	5	60	61.50612258911133	0	6	1	7	4	4	3	7	4	0
22	54	76	75.9770278930664	1	6	5	5	1	1	4	1	4	0
60	40	100	100.01319885253906	1	6	6	6	5	5	1	1	1	0
14	54	68	68.08387756347656	1	6	1	1	1	4	7	4	3	0
3	33	36	36.31899642944336	1	1	1	9	4	4	4	4	4	0
43	34	77	76.10737609863281	0	6	5	5	1	1	1	4	4	0
7	62	69	69.44207763671875	1	6	1	1	1	4	1	4	3	0
35	62	97	96.75394439697266	1	6	6	6	1	1	1	1	4	0
49	39	88	88.43405151367188	1	6	6	5	1	1	4	1	4	0
20	23	43	43.15754318237305	1	5	1	4	4	3	4	3	7	0
48	16	64	63.863948822021484	1	6	1	1	9	4	4	4	4	0
1	4	5	6.8149590492248535	0	9	9	9	7	4	9	7	4	0
17	45	62	62.760318756103516	0	6	1	4	7	4	4	3	7	0
4	33	37	37.62771987915039	0	1	1	7	4	4	7	7	7	0
26	13	39	39.0870361328125	1	1	1	4	4	4	4	4	9	0
54	16	70	69.79766082763672	1	6	5	1	4	4	4	3	7	0
53	57	110	110.64647674560547	0	6	6	6	6	6	5	1	1	0
52	17	69	69.6336441040039	0	6	1	1	1	1	7	4	4	0
23	22	45	45.075008392333984	1	5	1	1	7	4	3	4	3	0
11	45	56	55.465248107910156	0	5	5	5	1	1	1	4	4	0
39	20	59	59.21845245361328	1	6	1	9	1	4	4	3	7	0
21	46	67	67.6803207397461	0	6	1	1	4	1	7	4	3	0
21	36	57	57.565391540527344	0	6	1	9	4	4	4	4	7	0
51	62	113	113.63023376464844	0	6	6	6	6	6	6	1	1	0
58	0	58	57.87876510620117	1	6	1	9	4	4	4	4	4	0
5	30	35	35.749698638916016	0	1	4	4	4	4	7	7	7	0
47	7	54	54.143394470214844	1	5	5	5	1	4	1	4	7	0
10	0	10	10.567564010620117	0	9	7	7	7	9	4	9	4	0
18	36	54	53.27058029174805	0	5	5	5	1	4	4	4	7	0
48	20	68	68.38665008544922	1	6	1	1	1	4	4	7	7	0
44	9	53	53.07733917236328	1	5	5	1	1	1	1	4	7	0
60	28	88	88.37065124511719	1	6	6	5	1	1	1	4	7	0
45	22	67	67.53359985351562	0	6	1	1	1	7	4	7	3	0
36	50	86	86.04615020751953	1	6	6	1	1	1	1	7	4	0
5	16	21	20.148372650146484	0	9	1	4	4	4	4	7	9	0
50	14	64	64.3863525390625	1	6	1	4	4	4	4	4	3	0
23	20	43	43.15904998779297	1	5	1	4	7	4	7	7	7	0
34	13	47	47.30634689331055	1	5	1	1	4	1	7	4	3	0
25	43	68	67.89689636230469	1	6	1	1	1	7	4	4	3	0
62	8	70	69.81253051757812	1	6	1	5	1	4	4	3	7	0
43	13	56	55.465248107910156	0	5	5	5	1	1	1	4	4	0
39	63	102	102.87346649169922	0	6	6	6	6	1	1	4	4	0
16	38	54	53.27058029174805	0	5	5	5	1	4	4	4	7	0
53	22	75	75.23294830322266	1	6	5	5	1	1	4	4	4	0
14	25	39	39.586952209472656	0	1	1	4	1	7	3	4	7	0
16	49	65	65.39022064208984	1	6	1	1	3	4	4	4	4	0
8	41	49	48.945926666259766	1	5	1	1	1	4	1	7	4	0
14	15	29	29.002769470214844	1	1	9	4	4	4	3	7	7	0
0	34	34	34.10784912109375	1	1	7	1	7	7	7	7	3	0
61	55	116	117.71304321289062	0	6	6	6	6	6	6	6	1	0
43	12	55	54.6182975769043	1	5	5	5	1	1	4	4	4	0
12	24	36	36.31899642944336	1	1	1	9	4	4	4	4	4	0
48	51	99	99.00066375732422	1	6	6	6	5	1	1	1	1	0
18	4	22	21.94486427307129	1	4	9	4	4	7	7	7	7	0
5	45	50	50.061614990234375	1	5	5	1	4	4	4	4	4	0
60	12	72	72.3537368774414	1	6	5	1	1	4	4	4	4	0
49	6	55	54.6182975769043	1	5	5	5	1	1	4	4	4	0
10	37	47	47.11277389526367	1	5	1	1	4	4	4	4	4	0
5	38	43	43.286231994628906	1	5	1	4	4	3	7	4	7	0
11	28	39	39.48286819458008	1	1	1	4	4	4	4	4	7	0
10	53	63	63.45140075683594	1	6	1	4	4	7	4	3	4	0
16	54	70	70.0726547241211	1	6	1	1	1	1	4	4	4	0
7	24	31	30.942224502563477	1	1	9	1	4	7	7	7	3	0
40	20	60	61.129234313964844	0	6	1	7	4	7	7	7	4	0
36	19	55	55.35464096069336	1	5	5	5	1	1	4	1	4	0
34	38	72	71.72288513183594	1	6	5	1	1	4	4	3	4	0
22	60	82	82.40300750732422	1	6	6	1	1	3	4	4	4	0
1	36	37	37.6384162902832	0	1	1	7	4	4	7	3	4	0
21	52	73	73.4613037109375	1	6	5	1	1	1	4	4	4	0
46	51	97	96.75394439697266	1	6	6	6	1	1	1	1	4	0
21	38	59	59.15398406982422	1	6	1	9	1	4	7	4	3	0
26	37	63	63.524757385253906	0	6	1	4	4	4	3	7	4	0
0	19	19	19.070537567138672	1	9	1	4	4	7	9	4	7	0
0	42	42	41.57891082763672	1	5	1	7	4	3	7	4	3	0
1	7	8	9.061932563781738	0	9	9	4	7	7	9	4	7	0
51	20	71	71.27803802490234	1	6	5	1	4	1	4	3	4	0
15	10	25	24.75855827331543	1	1	9	9	4	4	7	7	7	0
28	41	69	69.54253387451172	0	6	1	1	1	4	1	7	4	0
13	50	63	63.154903411865234	1	6	1	4	4	7	4	3	7	0
63	2	65	65.18301391601562	1	6	1	1	7	4	3	4	7	0
50	13	63	63.64199447631836	0	6	1	4	4	4	3	4	7	0
48	6	54	53.55187225341797	1	5	5	5	1	4	4	4	4	0
31	60	91	91.13569641113281	1	6	6	5	5	1	1	1	1	0
52	31	83	83.48725891113281	1	6	6	1	1	4	4	3	4	0
17	44	61	61.0502815246582	1	6	1	4	9	4	4	4	4	0
63	22	85	85.47732543945312	1	6	6	1	1	1	4	4	4	0
19	22	41	40.958560943603516	1	5	1	7	3	4	4	9	4	0
50	42	92	91.13569641113281	0	6	6	5	5	1	1	1	1	0
30	59	89	88.61251831054688	1	6	6	5	1	1	1	4	4	0
55	2	57	56.87388229370117	1	6	1	9	4	4	4	7	3	0
37	24	61	61.73304748535156	0	6	1	4	3	4	4	7	3	0
