61	4	65	63	0	26	7	7	7	12	12	11	11	0
28	59	87	82	0	7	7	7	7	7	7	7	12	0
49	6	55	55	1	26	7	7	12	11	11	11	21	0
12	28	40	40	1	26	7	11	11	21	21	21	21	0
54	37	91	90	0	7	7	7	7	7	7	7	7	0
61	48	109	90	0	7	7	7	7	7	7	7	7	0
29	39	68	68	1	26	7	7	7	7	12	11	11	0
41	9	50	52	0	26	7	7	11	11	11	21	21	0
36	39	75	78	0	7	7	7	7	7	7	12	11	0
32	18	50	50	1	7	7	12	11	11	21	21	21	0
23	43	66	63	0	7	7	7	7	12	11	11	11	0
22	11	33	35	0	26	12	11	11	11	21	21	21	0
11	47	58	58	1	26	7	7	12	12	11	11	11	0
27	6	33	34	0	14	12	11	11	21	21	21	21	0
54	33	87	82	0	7	7	7	7	7	7	7	12	0
51	0	51	52	0	7	7	12	11	11	11	21	21	0
62	63	125	90	0	7	7	7	7	7	7	7	7	0
25	24	49	50	0	14	7	12	11	11	11	11	21	0
56	40	96	90	0	7	7	7	7	7	7	7	7	0
11	44	55	55	1	26	7	7	12	11	11	11	21	0
19	4	23	21	0	14	21	21	21	21	21	21	21	0
24	32	56	55	0	7	7	7	12	11	11	21	21	0
43	31	74	72	0	26	7	7	7	7	12	12	11	0
14	29	43	41	0	26	7	11	11	11	21	21	21	0
49	38	87	82	0	7	7	7	7	7	7	7	12	0
18	36	54	55	0	26	7	7	12	11	11	11	21	0
7	6	13	17	0	21	21	21	21	21	21	21	21	0
10	50	60	58	0	26	7	7	7	11	11	11	21	0
13	46	59	58	0	26	7	7	7	11	11	11	21	0
41	42	83	82	0	7	7	7	7	7	7	7	11	0
0	33	33	35	0	26	12	11	11	11	21	21	21	0
53	17	70	71	0	7	7	7	7	7	12	11	11	0
46	59	105	90	0	7	7	7	7	7	7	7	7	0
36	53	89	90	0	7	7	7	7	7	7	7	7	0
19	26	45	47	0	26	7	12	11	11	11	21	21	0
36	55	91	90	0	7	7	7	7	7	7	7	7	0
35	34	69	68	0	7	7	7	7	7	11	11	11	0
48	58	106	90	0	7	7	7	7	7	7	7	7	0
10	25	35	35	1	26	12	11	11	11	21	21	21	0
24	10	34	35	0	26	12	11	11	11	21	21	21	0
37	36	73	72	0	7	7	7	7	7	12	12	11	0
20	45	65	63	0	26	7	7	7	12	12	11	11	0
55	62	117	90	0	7	7	7	7	7	7	7	7	0
24	22	46	47	0	14	7	12	11	11	11	21	21	0
47	34	81	78	0	7	7	7	7	7	7	12	12	0
42	2	44	47	0	26	7	12	11	11	11	21	21	0
8	7	15	17	0	21	21	21	21	21	21	21	21	0
27	2	29	21	0	14	21	21	21	21	21	21	21	0
33	22	55	55	1	26	7	7	12	11	11	11	21	0
37	7	44	47	0	26	7	12	11	11	11	21	21	0
33	1	34	35	0	26	12	11	11	11	21	21	21	0
34	10	44	44	1	26	7	12	11	11	21	21	21	0
9	62	71	68	0	26	7	7	7	7	12	11	11	0
23	21	44	44	1	26	7	12	11	11	21	21	21	0
8	12	20	17	0	21	21	21	21	21	21	21	21	0
26	13	39	40	0	26	7	11	11	21	21	21	21	0
59	63	122	90	0	7	7	7	7	7	7	7	7	0
14	58	72	71	0	7	7	7	7	7	12	11	11	0
9	60	69	68	0	26	7	7	7	7	12	11	11	0
18	49	67	66	0	7	7	7	7	12	12	11	11	0
0	7	7	17	0	21	21	21	21	21	21	21	21	0
43	56	99	90	0	7	7	7	7	7	7	7	7	0
61	56	117	90	0	7	7	7	7	7	7	7	7	0
16	63	79	78	0	7	7	7	7	7	7	12	11	0
16	9	25	21	0	26	21	21	21	21	21	21	21	0
49	60	109	90	0	7	7	7	7	7	7	7	7	0
57	29	86	82	0	7	7	7	7	7	7	7	12	0
26	12	38	37	0	26	7	11	21	21	21	21	21	0
0	35	35	37	0	26	7	11	21	21	21	21	21	0
26	43	69	68	0	7	7	7	7	7	11	11	11	0
21	24	45	44	0	26	7	12	11	11	21	21	21	0
63	7	70	68	0	26	7	7	7	7	12	11	11	0
0	48	48	47	0	7	7	11	11	11	21	21	21	0
55	36	91	90	0	7	7	7	7	7	7	7	7	0
52	53	105	90	0	7	7	7	7	7	7	7	7	0
4	20	24	21	0	14	21	21	21	21	21	21	21	0
50	5	55	55	1	26	7	7	12	11	11	11	21	0
8	2	10	17	0	21	21	21	21	21	21	21	21	0
30	54	84	82	0	7	7	7	7	7	7	7	12	0
13	10	23	21	0	26	21	21	21	21	21	21	21	0
34	41	75	74	0	7	7	7	7	7	7	11	11	0
62	36	98	90	0	7	7	7	7	7	7	7	7	0
47	14	61	63	0	26	7	7	7	12	11	11	11	0
35	14	49	50	0	26	7	12	12	11	11	11	21	0
7	48	55	55	1	26	7	7	12	11	11	11	21	0
6	61	67	66	0	26	7	7	7	7	11	11	11	0
59	17	76	74	0	7	7	7	7	7	7	11	11	0
28	14	42	41	0	26	7	11	11	11	21	21	21	0
28	34	62	63	0	7	7	7	7	12	11	11	21	0
45	2	47	50	0	26	7	12	11	11	11	11	21	0
42	59	101	90	0	7	7	7	7	7	7	7	7	0
26	9	35	35	1	26	12	11	11	11	21	21	21	0
57	37	94	90	0	7	7	7	7	7	7	7	7	0
27	40	67	63	0	7	7	7	7	12	11	11	11	0
37	20	57	56	0	26	7	7	12	11	11	11	11	0
37	5	42	44	0	26	7	12	11	11	21	21	21	0
62	20	82	82	1	7	7	7	7	7	7	7	12	0
21	11	32	34	0	26	12	11	11	21	21	21	21	0
52	43	95	90	0	7	7	7	7	7	7	7	7	0
56	14	70	68	0	26	7	7	7	7	12	11	11	0
22	41	63	63	1	7	7	7	7	12	11	11	21	0
54	32	86	82	0	7	7	7	7	7	7	7	12	0
24	34	58	58	1	7	7	7	12	11	11	11	21	0
21	48	69	68	0	7	7	7	7	7	11	11	11	0
1	15	16	17	0	21	21	21	21	21	21	21	21	0
49	11	60	59	0	7	7	7	12	11	11	11	11	0
5	33	38	40	0	26	7	11	11	21	21	21	21	0
59	44	103	90	0	7	7	7	7	7	7	7	7	0
6	20	26	28	0	26	21	11	21	21	21	21	21	0
38	26	64	63	0	7	7	7	7	12	11	11	11	0
38	10	48	50	0	26	7	12	11	11	11	11	21	0
58	40	98	90	0	7	7	7	7	7	7	7	7	0
59	21	80	78	0	7	7	7	7	7	7	12	11	0
42	8	50	52	0	7	7	12	11	11	11	21	21	0
43	50	93	90	0	7	7	7	7	7	7	7	7	0
31	16	47	47	1	26	7	12	11	11	11	21	21	0
18	23	41	40	0	26	7	11	11	21	21	21	21	0
18	32	50	52	0	7	7	12	11	11	11	21	21	0
41	25	66	63	0	7	7	7	7	12	11	11	11	0
22	3	25	21	0	26	21	21	21	21	21	21	21	0
36	6	42	41	0	26	7	11	11	11	21	21	21	0
0	8	8	17	0	21	21	21	21	21	21	21	21	0
8	8	16	17	0	21	21	21	21	21	21	21	21	0
38	3	41	41	1	26	7	11	11	11	21	21	21	0
6	40	46	47	0	26	7	12	11	11	11	21	21	0
49	50	99	90	0	7	7	7	7	7	7	7	7	0
18	34	52	55	0	7	7	12	12	11	11	11	21	0
28	32	60	62	0	7	7	7	12	12	11	11	11	0
56	45	101	90	0	7	7	7	7	7	7	7	7	0
10	35	45	47	0	26	7	12	11	11	11	21	21	0
11	16	27	21	0	14	21	21	21	21	21	21	21	0
18	56	74	72	0	7	7	7	7	7	12	12	11	0
45	42	87	82	0	7	7	7	7	7	7	7	12	0
57	26	83	82	0	7	7	7	7	7	7	7	11	0
53	51	104	90	0	7	7	7	7	7	7	7	7	0
58	14	72	71	0	7	7	7	7	7	12	11	11	0
49	21	70	68	0	26	7	7	7	7	12	11	11	0
12	58	70	71	0	7	7	7	7	7	12	11	11	0
32	0	32	35	0	26	12	11	11	11	21	21	21	0
10	34	44	44	1	26	7	12	11	11	21	21	21	0
35	63	98	90	0	7	7	7	7	7	7	7	7	0
22	20	42	41	0	26	7	11	11	11	21	21	21	0
55	63	118	90	0	7	7	7	7	7	7	7	7	0
50	63	113	90	0	7	7	7	7	7	7	7	7	0
16	29	45	44	0	26	7	12	11	11	21	21	21	0
47	47	94	90	0	7	7	7	7	7	7	7	7	0
6	13	19	17	0	21	21	21	21	21	21	21	21	0
21	28	49	50	0	26	7	12	11	11	11	11	21	0
45	13	58	58	1	26	7	7	7	11	11	11	21	0
1	37	38	40	0	26	7	11	11	21	21	21	21	0
46	58	104	90	0	7	7	7	7	7	7	7	7	0
2	41	43	44	0	26	7	12	11	11	21	21	21	0
16	7	23	21	0	26	21	21	21	21	21	21	21	0
29	34	63	63	1	26	7	7	7	12	11	11	11	0
54	20	74	72	0	7	7	7	7	7	12	12	11	0
48	26	74	71	0	7	7	7	7	7	12	11	11	0
19	46	65	63	0	26	7	7	7	12	11	11	11	0
30	53	83	82	0	7	7	7	7	7	7	7	12	0
24	1	25	21	0	26	21	21	21	21	21	21	21	0
24	27	51	52	0	26	7	7	11	11	11	21	21	0
34	34	68	68	1	7	7	7	7	7	11	11	11	0
46	36	82	82	1	7	7	7	7	7	7	7	12	0
54	49	103	90	0	7	7	7	7	7	7	7	7	0
8	55	63	63	1	26	7	7	7	12	11	11	11	0
0	47	47	47	1	26	7	12	11	11	11	21	21	0
19	39	58	58	1	26	7	7	7	11	11	11	21	0
53	21	74	74	1	26	7	7	7	7	7	11	11	0
23	35	58	58	1	26	7	7	7	11	11	11	21	0
38	54	92	90	0	7	7	7	7	7	7	7	7	0
5	0	5	17	0	21	21	21	21	21	21	21	21	0
9	47	56	55	0	26	7	7	12	11	11	11	21	0
49	22	71	68	0	26	7	7	7	7	12	11	11	0
2	24	26	28	0	26	21	11	21	21	21	21	21	0
29	61	90	90	1	7	7	7	7	7	7	7	7	0
9	45	54	55	0	26	7	7	12	11	11	11	21	0
57	32	89	82	0	7	7	7	7	7	7	7	12	0
38	28	66	63	0	26	7	7	7	12	12	11	11	0
18	63	81	78	0	7	7	7	7	7	7	12	12	0
19	38	57	58	0	26	7	7	12	12	11	11	11	0
33	41	74	72	0	7	7	7	7	7	12	12	11	0
5	7	12	17	0	21	21	21	21	21	21	21	21	0
55	13	68	68	1	26	7	7	7	7	12	11	11	0
38	21	59	58	0	26	7	7	7	11	11	11	21	0
33	11	44	44	1	26	7	12	11	11	21	21	21	0
11	54	65	63	0	26	7	7	7	12	11	11	11	0
25	59	84	82	0	7	7	7	7	7	7	7	12	0
50	24	74	71	0	7	7	7	7	7	12	11	11	0
26	47	73	72	0	26	7	7	7	7	12	12	11	0
6	41	47	47	1	26	7	12	11	11	11	21	21	0
15	7	22	21	0	26	21	21	21	21	21	21	21	0
59	19	78	78	1	7	7	7	7	7	7	12	11	0
4	24	28	30	0	26	21	11	11	21	21	21	21	0
63	26	89	90	0	7	7	7	7	7	7	7	7	0
9	17	26	21	0	26	21	21	21	21	21	21	21	0
8	31	39	40	0	26	7	11	11	21	21	21	21	0
50	42	92	90	0	7	7	7	7	7	7	7	7	0
15	27	42	41	0	26	7	11	11	11	21	21	21	0
50	7	57	56	0	26	7	7	12	11	11	11	11	0
50	58	108	90	0	7	7	7	7	7	7	7	7	0
57	13	70	68	0	26	7	7	7	7	12	11	11	0
47	33	80	78	0	7	7	7	7	7	7	12	12	0
18	35	53	55	0	26	7	7	12	11	11	11	21	0
2	44	46	47	0	26	7	12	11	11	11	21	21	0
33	27	60	58	0	26	7	7	7	11	11	11	21	0
40	34	74	72	0	7	7	7	7	7	12	12	11	0
62	38	100	90	0	7	7	7	7	7	7	7	7	0
23	41	64	63	0	7	7	7	7	12	11	11	11	0
27	58	85	82	0	7	7	7	7	7	7	7	12	0
48	11	59	58	0	7	7	7	12	11	11	11	21	0
54	31	85	82	0	7	7	7	7	7	7	7	12	0
32	35	67	66	0	7	7	7	7	12	12	11	11	0
3	0	3	17	0	21	21	21	21	21	21	21	21	0
50	43	93	90	0	7	7	7	7	7	7	7	7	0
37	48	85	82	0	7	7	7	7	7	7	7	12	0
11	38	49	50	0	26	7	12	12	11	11	11	21	0
50	20	70	71	0	7	7	7	7	7	12	11	11	0
25	37	62	63	0	26	7	7	7	12	11	11	11	0
55	23	78	78	1	7	7	7	7	7	7	12	11	0
21	22	43	41	0	26	7	11	11	11	21	21	21	0
51	60	111	90	0	7	7	7	7	7	7	7	7	0
20	49	69	68	0	7	7	7	7	7	11	11	11	0
38	48	86	82	0	7	7	7	7	7	7	7	12	0
44	31	75	76	0	26	7	7	7	7	7	12	11	0
62	18	80	78	0	7	7	7	7	7	7	12	11	0
15	20	35	35	1	14	12	11	11	11	21	21	21	0
42	5	47	50	0	26	7	12	11	11	11	11	21	0
11	31	42	41	0	26	7	11	11	11	21	21	21	0
22	1	23	21	0	26	21	21	21	21	21	21	21	0
2	6	8	17	0	21	21	21	21	21	21	21	21	0
47	58	105	90	0	7	7	7	7	7	7	7	7	0
18	3	21	21	1	26	21	21	21	21	21	21	21	0
9	10	19	17	0	21	21	21	21	21	21	21	21	0
61	57	118	90	0	7	7	7	7	7	7	7	7	0
6	18	24	21	0	26	21	21	21	21	21	21	21	0
45	23	68	68	1	26	7	7	7	7	12	11	11	0
2	27	29	33	0	26	12	11	21	21	21	21	21	0
22	13	35	35	1	26	12	11	11	11	21	21	21	0
35	5	40	40	1	26	7	11	11	21	21	21	21	0
56	7	63	63	1	26	7	7	7	12	11	11	11	0
11	1	12	17	0	21	21	21	21	21	21	21	21	0
46	4	50	52	0	26	7	7	11	11	11	21	21	0
41	43	84	82	0	7	7	7	7	7	7	7	12	0
18	22	40	40	1	14	7	11	11	21	21	21	21	0
53	43	96	90	0	7	7	7	7	7	7	7	7	0
62	51	113	90	0	7	7	7	7	7	7	7	7	0
22	40	62	61	0	7	7	7	7	11	11	11	21	0
48	50	98	90	0	7	7	7	7	7	7	7	7	0
51	61	112	90	0	7	7	7	7	7	7	7	7	0
60	31	91	90	0	7	7	7	7	7	7	7	7	0
6	16	22	21	0	26	21	21	21	21	21	21	21	0
3	52	55	55	1	26	7	7	12	11	11	11	21	0
63	43	106	90	0	7	7	7	7	7	7	7	7	0
25	55	80	78	0	26	7	7	7	7	7	12	12	0
14	14	28	28	1	26	21	11	21	21	21	21	21	0
12	27	39	40	0	26	7	11	11	21	21	21	21	0
19	3	22	21	0	26	21	21	21	21	21	21	21	0
15	37	52	52	1	26	7	7	12	11	11	21	21	0
29	21	50	50	1	26	7	7	11	11	21	21	21	0
33	54	87	82	0	7	7	7	7	7	7	7	12	0
14	8	22	21	0	26	21	21	21	21	21	21	21	0
32	17	49	47	0	7	7	11	11	11	21	21	21	0
45	9	54	55	0	26	7	7	12	11	11	11	21	0
44	18	62	61	0	7	7	7	7	11	11	11	21	0
6	7	13	17	0	21	21	21	21	21	21	21	21	0
23	45	68	68	1	26	7	7	7	7	12	11	11	0
61	35	96	90	0	7	7	7	7	7	7	7	7	0
6	38	44	47	0	26	7	12	11	11	11	21	21	0
50	19	69	68	0	7	7	7	7	7	11	11	11	0
9	58	67	66	0	26	7	7	7	7	11	11	11	0
52	46	98	90	0	7	7	7	7	7	7	7	7	0
39	38	77	78	0	7	7	7	7	7	7	12	11	0
62	46	108	90	0	7	7	7	7	7	7	7	7	0
25	11	36	35	0	26	12	11	11	11	21	21	21	0
37	57	94	90	0	7	7	7	7	7	7	7	7	0
4	9	13	17	0	21	21	21	21	21	21	21	21	0
9	51	60	58	0	26	7	7	7	11	11	11	21	0
42	3	45	47	0	26	7	12	11	11	11	21	21	0
55	8	63	61	0	7	7	7	7	11	11	11	21	0
39	50	89	90	0	7	7	7	7	7	7	7	7	0
12	31	43	41	0	26	7	11	11	11	21	21	21	0
60	33	93	90	0	7	7	7	7	7	7	7	7	0
62	16	78	78	1	7	7	7	7	7	7	12	11	0
56	31	87	82	0	7	7	7	7	7	7	7	12	0
11	3	14	17	0	21	21	21	21	21	21	21	21	0
63	18	81	78	0	7	7	7	7	7	7	12	12	0
18	51	69	71	0	7	7	7	7	7	12	11	11	0
10	62	72	68	0	26	7	7	7	7	12	11	11	0
23	38	61	63	0	26	7	7	7	12	11	11	11	0
20	11	31	34	0	26	12	11	11	21	21	21	21	0
35	2	37	40	0	26	7	11	11	21	21	21	21	0
63	58	121	90	0	7	7	7	7	7	7	7	7	0
23	27	50	50	1	26	7	7	11	11	21	21	21	0
18	40	58	58	1	7	7	7	12	11	11	11	21	0
30	20	50	52	0	26	7	7	11	11	11	21	21	0
35	47	82	82	1	7	7	7	7	7	7	7	11	0
41	62	103	90	0	7	7	7	7	7	7	7	7	0
63	33	96	90	0	7	7	7	7	7	7	7	7	0
45	8	53	55	0	26	7	7	12	11	11	11	21	0
22	32	54	54	1	7	7	7	11	11	11	21	21	0
16	24	40	40	1	14	7	11	11	21	21	21	21	0
10	31	41	40	0	26	7	11	11	21	21	21	21	0
24	48	72	71	0	7	7	7	7	7	12	11	11	0
35	55	90	90	1	7	7	7	7	7	7	7	7	0
51	54	105	90	0	7	7	7	7	7	7	7	7	0
10	54	64	63	0	26	7	7	7	12	11	11	11	0
49	35	84	82	0	7	7	7	7	7	7	7	12	0
42	19	61	62	0	7	7	7	12	12	11	11	11	0
9	40	49	50	0	26	7	12	12	11	11	11	21	0
8	50	58	58	1	26	7	7	12	12	11	11	11	0
1	54	55	55	1	26	7	7	12	11	11	11	21	0
0	16	16	17	0	21	21	21	21	21	21	21	21	0
35	43	78	78	1	7	7	7	7	7	7	12	11	0
63	38	101	90	0	7	7	7	7	7	7	7	7	0
50	8	58	58	1	7	7	7	12	11	11	11	21	0
61	45	106	90	0	7	7	7	7	7	7	7	7	0
29	20	49	50	0	14	7	12	11	11	11	11	21	0
7	11	18	17	0	21	21	21	21	21	21	21	21	0
41	27	68	68	1	7	7	7	7	7	11	11	11	0
14	55	69	68	0	26	7	7	7	7	12	11	11	0
8	48	56	54	0	7	7	7	11	11	11	21	21	0
2	49	51	52	0	26	7	7	11	11	11	21	21	0
2	45	47	47	1	26	7	12	11	11	11	21	21	0
19	6	25	21	0	14	21	21	21	21	21	21	21	0
35	60	95	90	0	7	7	7	7	7	7	7	7	0
51	26	77	74	0	7	7	7	7	7	7	11	11	0
63	20	83	82	0	7	7	7	7	7	7	7	12	0
9	37	46	47	0	26	7	12	11	11	11	21	21	0
29	60	89	90	0	7	7	7	7	7	7	7	7	0
41	45	86	82	0	7	7	7	7	7	7	7	12	0
53	28	81	78	0	7	7	7	7	7	7	12	12	0
9	22	31	33	0	14	12	11	21	21	21	21	21	0
3	43	46	47	0	26	7	12	11	11	11	21	21	0
48	45	93	90	0	7	7	7	7	7	7	7	7	0
58	46	104	90	0	7	7	7	7	7	7	7	7	0
58	28	86	82	0	7	7	7	7	7	7	7	12	0
54	18	72	71	0	7	7	7	7	7	12	11	11	0
14	15	29	30	0	26	21	11	11	21	21	21	21	0
36	33	69	71	0	7	7	7	7	7	12	11	11	0
63	46	109	90	0	7	7	7	7	7	7	7	7	0
55	33	88	82	0	7	7	7	7	7	7	7	12	0
5	56	61	62	0	7	7	7	12	12	11	11	11	0
23	9	32	34	0	26	12	11	11	21	21	21	21	0
34	38	72	71	0	7	7	7	7	7	12	11	11	0
30	42	72	71	0	7	7	7	7	7	12	11	11	0
61	60	121	90	0	7	7	7	7	7	7	7	7	0
14	54	68	68	1	26	7	7	7	7	12	11	11	0
17	5	22	21	0	14	21	21	21	21	21	21	21	0
6	46	52	52	1	26	7	7	11	11	11	21	21	0
18	7	25	21	0	26	21	21	21	21	21	21	21	0
41	15	56	56	1	26	7	7	12	11	11	11	11	0
56	46	102	90	0	7	7	7	7	7	7	7	7	0
43	60	103	90	0	7	7	7	7	7	7	7	7	0
49	12	61	60	0	26	7	7	7	12	11	11	21	0
40	12	52	52	1	26	7	7	12	11	11	21	21	0
26	48	74	72	0	7	7	7	7	7	12	12	11	0
14	48	62	61	0	7	7	7	7	11	11	11	21	0
13	63	76	76	1	26	7	7	7	7	7	12	11	0
10	46	56	55	0	26	7	7	12	11	11	11	21	0
57	49	106	90	0	7	7	7	7	7	7	7	7	0
37	27	64	63	0	7	7	7	7	12	11	11	11	0
51	35	86	82	0	7	7	7	7	7	7	7	12	0
59	8	67	63	0	7	7	7	7	12	11	11	11	0
13	0	13	17	0	21	21	21	21	21	21	21	21	0
53	10	63	63	1	7	7	7	7	12	11	11	21	0
25	5	30	21	0	14	21	21	21	21	21	21	21	0
54	0	54	54	1	7	7	7	11	11	11	21	21	0
57	45	102	90	0	7	7	7	7	7	7	7	7	0
24	40	64	63	0	7	7	7	7	12	11	11	21	0
36	20	56	56	1	26	7	7	12	11	11	11	11	0
28	50	78	78	1	7	7	7	7	7	7	12	11	0
5	31	36	35	0	26	12	11	11	11	21	21	21	0
43	24	67	63	0	7	7	7	7	12	11	11	11	0
36	49	85	82	0	7	7	7	7	7	7	7	12	0
30	49	79	78	0	7	7	7	7	7	7	12	11	0
57	23	80	76	0	26	7	7	7	7	7	12	11	0
43	13	56	56	1	26	7	7	12	11	11	11	11	0
36	57	93	90	0	7	7	7	7	7	7	7	7	0
20	25	45	44	0	26	7	12	11	11	21	21	21	0
15	17	32	34	0	26	12	11	11	21	21	21	21	0
51	37	88	82	0	7	7	7	7	7	7	7	12	0
2	1	3	17	0	21	21	21	21	21	21	21	21	0
26	33	59	59	1	7	7	7	12	11	11	11	11	0
36	58	94	90	0	7	7	7	7	7	7	7	7	0
15	57	72	71	0	7	7	7	7	7	12	11	11	0
22	57	79	78	0	7	7	7	7	7	7	12	11	0
21	23	44	44	1	26	7	12	11	11	21	21	21	0
62	44	106	90	0	7	7	7	7	7	7	7	7	0
35	30	65	63	0	26	7	7	7	12	11	11	11	0
8	56	64	63	0	7	7	7	7	12	11	11	21	0
44	15	59	58	0	26	7	7	7	11	11	11	21	0
58	39	97	90	0	7	7	7	7	7	7	7	7	0
15	18	33	35	0	26	12	11	11	11	21	21	21	0
23	37	60	60	1	26	7	7	7	12	11	11	21	0
22	0	22	21	0	26	21	21	21	21	21	21	21	0
17	34	51	52	0	26	7	7	11	11	11	21	21	0
9	24	33	34	0	14	12	11	11	21	21	21	21	0
49	13	62	63	0	26	7	7	7	12	11	11	11	0
58	57	115	90	0	7	7	7	7	7	7	7	7	0
32	59	91	90	0	7	7	7	7	7	7	7	7	0
4	54	58	58	1	26	7	7	7	11	11	11	21	0
58	13	71	68	0	26	7	7	7	7	12	11	11	0
49	5	54	55	0	26	7	7	12	11	11	11	21	0
18	47	65	63	0	26	7	7	7	12	11	11	11	0
53	62	115	90	0	7	7	7	7	7	7	7	7	0
2	61	63	63	1	26	7	7	7	12	11	11	11	0
11	50	61	58	0	26	7	7	7	11	11	11	21	0
10	14	24	21	0	26	21	21	21	21	21	21	21	0
54	59	113	90	0	7	7	7	7	7	7	7	7	0
44	38	82	82	1	7	7	7	7	7	7	7	12	0
14	57	71	71	1	7	7	7	7	7	12	11	11	0
27	19	46	47	0	26	7	12	11	11	11	21	21	0
51	24	75	72	0	7	7	7	7	7	12	12	11	0
42	31	73	68	0	26	7	7	7	7	12	11	11	0
18	41	59	58	0	7	7	7	12	11	11	11	21	0
38	29	67	66	0	26	7	7	7	7	11	11	11	0
19	43	62	61	0	7	7	7	7	11	11	11	21	0
53	40	93	90	0	7	7	7	7	7	7	7	7	0
3	35	38	40	0	26	7	11	11	21	21	21	21	0
46	17	63	63	1	7	7	7	7	12	11	11	21	0
55	56	111	90	0	7	7	7	7	7	7	7	7	0
49	43	92	90	0	7	7	7	7	7	7	7	7	0
52	19	71	71	1	7	7	7	7	7	12	11	11	0
53	16	69	68	0	7	7	7	7	7	11	11	11	0
14	38	52	52	1	26	7	7	12	11	11	21	21	0
9	35	44	44	1	26	7	12	11	11	21	21	21	0
